timestamp,fitness,pickle_path,function_string,number of generations
20250627_162142,0.601145038167939,Results\genome_20250627_162142.pkl,"n10 = one() | n11 = mult(x2, x3) | n12 = inv(n10) | n13 = gt(x9, x2) | n14 = mult(n13, n12) | n15 = max(n11, n14) | n16 = aminus(x1, x4) | n17 = one() | n18 = const() | n19 = sqrtxy(n18, x0) | n20 = sum(n10, x4) | n21 = exp(x0, n14) | n22 = mult(x9, x6) | n23 = sqrtxy(x9, x8) | n24 = min(n17, x9) | n25 = floor(x5) | n26 = const() | n27 = squared(n10) | n28 = gt(n27, x3) | n29 = one() | n30 = squared(n17) | n31 = const() | n32 = pow(n31, n25) | n33 = gt(n15, n24) | n34 = inv(x7) | n35 = floor(x2) | n36 = zero() | n37 = exp(n12, x4) | n38 = pow(n23, n29) | n39 = sum(x3, n24) | Outputs: n20 |  | Unrolled output expression 0: | sum(one(), x4) | ",99
20250627_162433,0.601145038167939,Results\genome_20250627_162433.pkl,"n10 = aminus(x7, x4) | n11 = squared(n10) | n12 = min(x0, x2) | n13 = max(n12, n10) | n14 = max(x0, x6) | n15 = inv(x4) | n16 = exp(n14, n14) | n17 = mult(n13, x7) | n18 = sqrt(x8) | n19 = inv(x0) | n20 = sqrtxy(n16, x4) | n21 = inv(n10) | n22 = floor(n11) | n23 = sqrt(n17) | n24 = min(n17, x4) | n25 = exp(n17, x0) | n26 = sum(x3, n15) | n27 = mult(n15, n21) | n28 = round(x8) | n29 = ceil(x1) | n30 = zero() | n31 = min(n24, n21) | n32 = zero() | n33 = pow(n15, n11) | n34 = sqrtxy(n18, x9) | n35 = abs(n13) | n36 = gt(x1, x3) | n37 = squared(n13) | n38 = sum(n11, n25) | n39 = one() | Outputs: n15 |  | Unrolled output expression 0: | inv(x4) | ",99
20250702_162704,0.6106870229007634,Results\genome_20250702_162704.pkl,"n10 = gt(x4, x0) | n11 = max(x7, x2) | n12 = sum(n11, n10) | n13 = min(n11, n11) | n14 = squared(n13) | n15 = one() | n16 = round(n13) | n17 = sqrtxy(x8, n12) | n18 = mult(n17, n14) | n19 = mult(n13, x2) | n20 = pow(n19, x9) | n21 = round(n12) | n22 = squared(x6) | n23 = one() | n24 = sqrtxy(n23, n17) | n25 = pow(n12, x3) | n26 = squared(n22) | n27 = mult(n25, x1) | n28 = sum(n19, x8) | n29 = one() | n30 = min(n15, n12) | n31 = abs(n26) | n32 = sum(n24, n29) | n33 = abs(x4) | n34 = inv(n17) | n35 = min(x3, n10) | n36 = round(n12) | n37 = zero() | n38 = squared(n20) | n39 = aminus(x4, n29) | Outputs: n25 |  | Unrolled output expression 0: | pow(sum(max(x7, x2), gt(x4, x0)), x3) | ",999
20250707_103856,0.6202290076335878,Results\genome_20250707_103856.pkl,"n10 = sum(x1, x9) | n11 = floor(n10) | n12 = round(n11) | n13 = pow(n10, n11) | n14 = aminus(x3, x0) | n15 = squared(n14) | n16 = ceil(n15) | n17 = abs(n16) | n18 = const() | n19 = sqrt(n18) | n20 = ceil(x1) | n21 = zero() | n22 = pow(n10, n16) | n23 = one() | n24 = round(n21) | n25 = ceil(n17) | n26 = min(n22, n15) | n27 = const() | n28 = gt(x8, n26) | n29 = abs(n11) | n30 = sqrtxy(n25, n24) | n31 = zero() | n32 = max(n29, n12) | n33 = ceil(n31) | n34 = floor(n27) | n35 = one() | n36 = max(n13, x5) | n37 = gt(x6, x1) | n38 = min(n16, n15) | n39 = min(n25, x7) | Outputs: n36 |  | Unrolled output expression 0: | max(pow(sum(x1, x9), floor(sum(x1, x9))), x5) | ",99
20250707_104114,0.5916030534351145,Results\genome_20250707_104114.pkl,"n10 = mult(x4, x8) | n11 = floor(n10) | n12 = mult(x7, n10) | n13 = one() | n14 = sqrt(x1) | n15 = abs(n14) | n16 = max(x0, x3) | n17 = inv(n11) | n18 = gt(n16, n17) | n19 = ceil(x6) | n20 = floor(n16) | n21 = zero() | n22 = inv(n15) | n23 = min(x7, x6) | n24 = sqrt(n14) | n25 = pow(n18, n12) | n26 = inv(n12) | n27 = min(n21, x8) | n28 = sqrtxy(x9, n14) | n29 = floor(n21) | n30 = min(n11, n11) | n31 = sqrtxy(n12, n23) | n32 = round(n13) | n33 = squared(n26) | n34 = squared(n18) | n35 = pow(x3, n24) | n36 = sqrt(n14) | n37 = const() | n38 = sum(x7, n26) | n39 = mult(n16, n22) | Outputs: n17 |  | Unrolled output expression 0: | inv(floor(mult(x4, x8))) | ",99
20250707_111303,0.5400763358778626,Results\genome_20250707_111303.pkl,"n10 = sqrtxy(x8, x2) | n11 = mult(n10, n10) | n12 = sqrtxy(x5, x5) | n13 = round(x4) | n14 = one() | n15 = inv(x5) | n16 = max(x1, x5) | n17 = pow(n15, n11) | n18 = abs(n16) | n19 = pow(n17, n13) | n20 = one() | n21 = const() | n22 = const() | n23 = gt(n20, x4) | n24 = sum(n21, n12) | n25 = sum(x5, n15) | n26 = sum(n12, n25) | n27 = inv(n10) | n28 = zero() | n29 = min(x3, x6) | n30 = sum(n13, x9) | n31 = zero() | n32 = one() | n33 = min(n20, x0) | n34 = min(x6, n28) | n35 = mult(n26, n12) | n36 = round(x4) | n37 = squared(x4) | n38 = inv(n20) | n39 = sqrtxy(n13, n36) | Outputs: n11 |  | Unrolled output expression 0: | mult(sqrtxy(x8, x2), sqrtxy(x8, x2)) | ",99
20250707_144531,0.6068702290076335,Results\genome_20250707_144531.pkl,"n10 = min(x4, x0) | n11 = squared(n10) | n12 = sqrt(x1) | n13 = pow(n12, n12) | n14 = max(x2, n10) | n15 = zero() | n16 = pow(x6, n11) | n17 = min(n15, n14) | n18 = gt(n17, x9) | n19 = round(x1) | n20 = max(n17, n11) | n21 = inv(n19) | n22 = ceil(n19) | n23 = mult(n17, n18) | n24 = sqrtxy(n17, x7) | n25 = max(n24, n20) | n26 = sqrtxy(n18, n25) | n27 = abs(n22) | n28 = min(n22, n20) | n29 = sum(n28, n24) | n30 = max(x5, x0) | n31 = sqrtxy(x4, n15) | n32 = sqrtxy(x0, n21) | n33 = one() | n34 = round(n25) | n35 = round(n28) | n36 = squared(n10) | n37 = inv(n14) | n38 = gt(n20, n33) | n39 = abs(n24) | Outputs: n26 |  | Unrolled output expression 0: | sqrtxy(gt(min(zero(), max(x2, min(x4, x0))), x9), max(sqrtxy(min(zero(), max(x2, min(x4, x0))), x7), max(min(zero(), max(x2, min(x4, x0))), squared(min(x4, x0))))) | ",99
